dataset,row_name,column_name,value
TABLICA 1 (25). ŚWIADCZENIA ZLECONE DO WYPŁATY KASIE ROLNICZEGO UBEZPIECZENIA SPOŁECZNEGO,Przeciętna miesięczna liczba osób ŚWIADCZENIA PIENIĘŻNE DLA INWALIDÓW WOJENNYCH WOJSKOWYCH I OSÓB REPRESJONOWANYCH,2025-Q1,1983.0
TABLICA 1 (25). ŚWIADCZENIA ZLECONE DO WYPŁATY KASIE ROLNICZEGO UBEZPIECZENIA SPOŁECZNEGO,Kwota wypłat w zł ŚWIADCZENIA PIENIĘŻNE DLA INWALIDÓW WOJENNYCH WOJSKOWYCH I OSÓB REPRESJONOWANYCH,2025-Q1,20291710.63
TABLICA 1 (25). ŚWIADCZENIA ZLECONE DO WYPŁATY KASIE ROLNICZEGO UBEZPIECZENIA SPOŁECZNEGO,Przeciętne świadczenie w zł ŚWIADCZENIA PIENIĘŻNE DLA INWALIDÓW WOJENNYCH WOJSKOWYCH I OSÓB REPRESJONOWANYCH,2025-Q1,3411.52
TABLICA 1 (25). ŚWIADCZENIA ZLECONE DO WYPŁATY KASIE ROLNICZEGO UBEZPIECZENIA SPOŁECZNEGO,Liczba świadczeń ZASIŁKI POGRZEBOWE PO INWALIDACH WOJENNYCH WOJSKOWYCH i OSOBACH REPRESJONOWANYCH I CZŁONKACH ICH RODZIN,2025-Q1,40.0
TABLICA 1 (25). ŚWIADCZENIA ZLECONE DO WYPŁATY KASIE ROLNICZEGO UBEZPIECZENIA SPOŁECZNEGO,Kwota wypłat w zł ZASIŁKI POGRZEBOWE PO INWALIDACH WOJENNYCH WOJSKOWYCH i OSOBACH REPRESJONOWANYCH I CZŁONKACH ICH RODZIN,2025-Q1,160000.0
TABLICA 1 (25). ŚWIADCZENIA ZLECONE DO WYPŁATY KASIE ROLNICZEGO UBEZPIECZENIA SPOŁECZNEGO,Przeciętne świadczenie w zł ZASIŁKI POGRZEBOWE PO INWALIDACH WOJENNYCH WOJSKOWYCH i OSOBACH REPRESJONOWANYCH I CZŁONKACH ICH RODZIN,2025-Q1,4000.0
TABLICA 1 (25). ŚWIADCZENIA ZLECONE DO WYPŁATY KASIE ROLNICZEGO UBEZPIECZENIA SPOŁECZNEGO,Przeciętna miesięczna liczba świadczeń DODATKI KOMBATANCKIE,2025-Q1,5472.0
TABLICA 1 (25). ŚWIADCZENIA ZLECONE DO WYPŁATY KASIE ROLNICZEGO UBEZPIECZENIA SPOŁECZNEGO,Kwota wypłat w zł DODATKI KOMBATANCKIE,2025-Q1,5474297.76
TABLICA 1 (25). ŚWIADCZENIA ZLECONE DO WYPŁATY KASIE ROLNICZEGO UBEZPIECZENIA SPOŁECZNEGO,Przeciętne świadczenie w zł DODATKI KOMBATANCKIE,2025-Q1,333.49
TABLICA 1 (25). ŚWIADCZENIA ZLECONE DO WYPŁATY KASIE ROLNICZEGO UBEZPIECZENIA SPOŁECZNEGO,Przeciętna miesięczna liczba świadczeń DODATKI PIENIĘŻNE DLA INWALIDÓW WOJENNYCH,2025-Q1,47.0
TABLICA 1 (25). ŚWIADCZENIA ZLECONE DO WYPŁATY KASIE ROLNICZEGO UBEZPIECZENIA SPOŁECZNEGO,Kwota wypłat w zł DODATKI PIENIĘŻNE DLA INWALIDÓW WOJENNYCH,2025-Q1,180119.66
TABLICA 1 (25). ŚWIADCZENIA ZLECONE DO WYPŁATY KASIE ROLNICZEGO UBEZPIECZENIA SPOŁECZNEGO,Wysokość świadczenia w zł DODATKI PIENIĘŻNE DLA INWALIDÓW WOJENNYCH,2025-Q1,1333.24
TABLICA 1 (25). ŚWIADCZENIA ZLECONE DO WYPŁATY KASIE ROLNICZEGO UBEZPIECZENIA SPOŁECZNEGO,Przeciętna miesięczna liczba świadczeń RYCZAŁTY ENERGETYCZNE,2025-Q1,19492.0
TABLICA 1 (25). ŚWIADCZENIA ZLECONE DO WYPŁATY KASIE ROLNICZEGO UBEZPIECZENIA SPOŁECZNEGO,Kwota wypłat w zł RYCZAŁTY ENERGETYCZNE,2025-Q1,17678930.07
TABLICA 1 (25). ŚWIADCZENIA ZLECONE DO WYPŁATY KASIE ROLNICZEGO UBEZPIECZENIA SPOŁECZNEGO,Przeciętne świadczenie w zł RYCZAŁTY ENERGETYCZNE,2025-Q1,302.33
TABLICA 1 (25). ŚWIADCZENIA ZLECONE DO WYPŁATY KASIE ROLNICZEGO UBEZPIECZENIA SPOŁECZNEGO,Przeciętna miesięczna liczba świadczeń ŚWIADCZENIA PIENIĘŻNE DLA ŻOŁNIERZY ZASTĘPCZEJ SŁUŻBY WOJSKOWEJ,2025-Q1,1172.0
TABLICA 1 (25). ŚWIADCZENIA ZLECONE DO WYPŁATY KASIE ROLNICZEGO UBEZPIECZENIA SPOŁECZNEGO,Kwota wypłat w zł ŚWIADCZENIA PIENIĘŻNE DLA ŻOŁNIERZY ZASTĘPCZEJ SŁUŻBY WOJSKOWEJ,2025-Q1,1173373.58
TABLICA 1 (25). ŚWIADCZENIA ZLECONE DO WYPŁATY KASIE ROLNICZEGO UBEZPIECZENIA SPOŁECZNEGO,Przeciętne świadczenie w zł ŚWIADCZENIA PIENIĘŻNE DLA ŻOŁNIERZY ZASTĘPCZEJ SŁUŻBY WOJSKOWEJ,2025-Q1,333.72
TABLICA 1 (25). ŚWIADCZENIA ZLECONE DO WYPŁATY KASIE ROLNICZEGO UBEZPIECZENIA SPOŁECZNEGO,Przeciętna miesięczna liczba świadczeń ŚWIADCZENIA PIENIĘŻNE DLA OSÓB DEPORTOWANYCH DO PRACY PRZYMUSOWEJ,2025-Q1,3621.0
TABLICA 1 (25). ŚWIADCZENIA ZLECONE DO WYPŁATY KASIE ROLNICZEGO UBEZPIECZENIA SPOŁECZNEGO,Kwota wypłat w zł ŚWIADCZENIA PIENIĘŻNE DLA OSÓB DEPORTOWANYCH DO PRACY PRZYMUSOWEJ,2025-Q1,3181119.49
TABLICA 1 (25). ŚWIADCZENIA ZLECONE DO WYPŁATY KASIE ROLNICZEGO UBEZPIECZENIA SPOŁECZNEGO,Przeciętne świadczenie w zł ŚWIADCZENIA PIENIĘŻNE DLA OSÓB DEPORTOWANYCH DO PRACY PRZYMUSOWEJ,2025-Q1,292.84
TABLICA 1 (25). ŚWIADCZENIA ZLECONE DO WYPŁATY KASIE ROLNICZEGO UBEZPIECZENIA SPOŁECZNEGO,Przeciętna miesięczna liczba świadczeń DODATKI KOMPENSACYJNE,2025-Q1,15067.0
TABLICA 1 (25). ŚWIADCZENIA ZLECONE DO WYPŁATY KASIE ROLNICZEGO UBEZPIECZENIA SPOŁECZNEGO,Kwota wypłat w zł DODATKI KOMPENSACYJNE,2025-Q1,2263038.92
TABLICA 1 (25). ŚWIADCZENIA ZLECONE DO WYPŁATY KASIE ROLNICZEGO UBEZPIECZENIA SPOŁECZNEGO,Przeciętne świadczenie w zł DODATKI KOMPENSACYJNE,2025-Q1,50.07
TABLICA 1 (25). ŚWIADCZENIA ZLECONE DO WYPŁATY KASIE ROLNICZEGO UBEZPIECZENIA SPOŁECZNEGO,Przeciętna miesięczna liczba świadczeń ŚWIADCZENIA PIENIĘŻNE DLA CYWILNYCH NIEWIDOMYCH OFIAR DZIAŁAŃ WOJENNYCH,2025-Q1,5.0
TABLICA 1 (25). ŚWIADCZENIA ZLECONE DO WYPŁATY KASIE ROLNICZEGO UBEZPIECZENIA SPOŁECZNEGO,Kwota wypłat w zł ŚWIADCZENIA PIENIĘŻNE DLA CYWILNYCH NIEWIDOMYCH OFIAR DZIAŁAŃ WOJENNYCH,2025-Q1,21164.85
TABLICA 1 (25). ŚWIADCZENIA ZLECONE DO WYPŁATY KASIE ROLNICZEGO UBEZPIECZENIA SPOŁECZNEGO,Przeciętne świadczenie w zł ŚWIADCZENIA PIENIĘŻNE DLA CYWILNYCH NIEWIDOMYCH OFIAR DZIAŁAŃ WOJENNYCH,2025-Q1,1410.99
TABLICA 1 (25). ŚWIADCZENIA ZLECONE DO WYPŁATY KASIE ROLNICZEGO UBEZPIECZENIA SPOŁECZNEGO,Przeciętna miesięczna liczba osób RODZICIELSKIE ŚWIADCZENIA UZUPEŁNIAJĄCE,2025-Q1,1451.0
TABLICA 1 (25). ŚWIADCZENIA ZLECONE DO WYPŁATY KASIE ROLNICZEGO UBEZPIECZENIA SPOŁECZNEGO,Kwota wypłat w zł RODZICIELSKIE ŚWIADCZENIA UZUPEŁNIAJĄCE,2025-Q1,7983172.72
TABLICA 1 (25). ŚWIADCZENIA ZLECONE DO WYPŁATY KASIE ROLNICZEGO UBEZPIECZENIA SPOŁECZNEGO,Wysokość świadczenia w zł RODZICIELSKIE ŚWIADCZENIA UZUPEŁNIAJĄCE,2025-Q1,1878.91
TABLICA 1 (25). ŚWIADCZENIA ZLECONE DO WYPŁATY KASIE ROLNICZEGO UBEZPIECZENIA SPOŁECZNEGO,Przeciętna miesięczna liczba osób RENTY SOCJALNE,2025-Q1,11990.0
TABLICA 1 (25). ŚWIADCZENIA ZLECONE DO WYPŁATY KASIE ROLNICZEGO UBEZPIECZENIA SPOŁECZNEGO,Kwota wypłat w zł RENTY SOCJALNE,2025-Q1,65762296.26
TABLICA 1 (25). ŚWIADCZENIA ZLECONE DO WYPŁATY KASIE ROLNICZEGO UBEZPIECZENIA SPOŁECZNEGO,Przeciętne świadczenie w zł RENTY SOCJALNE,2025-Q1,1828.25
TABLICA 1 (25). ŚWIADCZENIA ZLECONE DO WYPŁATY KASIE ROLNICZEGO UBEZPIECZENIA SPOŁECZNEGO,Przeciętna miesięczna liczba świadczeń ŚWIADCZENIE UZUPEŁNIAJĄCE DLA OSÓB NIEZDOLNYCH DO SAMODZIELNEJ EGZYSTENCJI,2025-Q1,168274.0
TABLICA 1 (25). ŚWIADCZENIA ZLECONE DO WYPŁATY KASIE ROLNICZEGO UBEZPIECZENIA SPOŁECZNEGO,Kwota wypłat w zł ŚWIADCZENIE UZUPEŁNIAJĄCE DLA OSÓB NIEZDOLNYCH DO SAMODZIELNEJ EGZYSTENCJI,2025-Q1,246503525.23
TABLICA 1 (25). ŚWIADCZENIA ZLECONE DO WYPŁATY KASIE ROLNICZEGO UBEZPIECZENIA SPOŁECZNEGO,Przeciętne świadczenie w zł ŚWIADCZENIE UZUPEŁNIAJĄCE DLA OSÓB NIEZDOLNYCH DO SAMODZIELNEJ EGZYSTENCJI,2025-Q1,488.3
TABLICA 1 (25). ŚWIADCZENIA ZLECONE DO WYPŁATY KASIE ROLNICZEGO UBEZPIECZENIA SPOŁECZNEGO,Przeciętna miesięczna liczba świadczeń ŚWIADCZENIA WYRÓWNAWCZE DLA DZIAŁACZY OPOZYCJI ANTYKOMUNISTYCZNEJ ORAZ OSÓB REPRESJONOWANYCH Z POWODÓW POLITYCZNYCH,2025-Q1,324.0
TABLICA 1 (25). ŚWIADCZENIA ZLECONE DO WYPŁATY KASIE ROLNICZEGO UBEZPIECZENIA SPOŁECZNEGO,Kwota wypłat w zł ŚWIADCZENIA WYRÓWNAWCZE DLA DZIAŁACZY OPOZYCJI ANTYKOMUNISTYCZNEJ ORAZ OSÓB REPRESJONOWANYCH Z POWODÓW POLITYCZNYCH,2025-Q1,1392478.74
TABLICA 1 (25). ŚWIADCZENIA ZLECONE DO WYPŁATY KASIE ROLNICZEGO UBEZPIECZENIA SPOŁECZNEGO,Przeciętne świadczenie w zł ŚWIADCZENIA WYRÓWNAWCZE DLA DZIAŁACZY OPOZYCJI ANTYKOMUNISTYCZNEJ ORAZ OSÓB REPRESJONOWANYCH Z POWODÓW POLITYCZNYCH,2025-Q1,1432.59
TABLICA 1 (25). ŚWIADCZENIA ZLECONE DO WYPŁATY KASIE ROLNICZEGO UBEZPIECZENIA SPOŁECZNEGO,Przeciętna miesięczna liczba świadczeń ŚWIADCZENIA PIENIĘŻNE Z TYTUŁU PEŁNIENIA FUNKCJI SOŁTYSA,2025-Q1,36678.0
TABLICA 1 (25). ŚWIADCZENIA ZLECONE DO WYPŁATY KASIE ROLNICZEGO UBEZPIECZENIA SPOŁECZNEGO,Kwota wypłat w zł ŚWIADCZENIA PIENIĘŻNE Z TYTUŁU PEŁNIENIA FUNKCJI SOŁTYSA,2025-Q1,38033571.54
TABLICA 1 (25). ŚWIADCZENIA ZLECONE DO WYPŁATY KASIE ROLNICZEGO UBEZPIECZENIA SPOŁECZNEGO,Wysokość świadczenia w zł ŚWIADCZENIA PIENIĘŻNE Z TYTUŁU PEŁNIENIA FUNKCJI SOŁTYSA,2025-Q1,354.86
TABLICA 1 (38). LICZBA OSÓB PODLEGAJĄCYCH UBEZPIECZENIU ZDROWOTNEMU WEDŁUG WOJEWÓDZTW,Ogółem,Ogółem W MARCU 2025 ROKU,1929877
TABLICA 1 (38). LICZBA OSÓB PODLEGAJĄCYCH UBEZPIECZENIU ZDROWOTNEMU WEDŁUG WOJEWÓDZTW,dolnośląskie,Ogółem W MARCU 2025 ROKU,68804
TABLICA 1 (38). LICZBA OSÓB PODLEGAJĄCYCH UBEZPIECZENIU ZDROWOTNEMU WEDŁUG WOJEWÓDZTW,kujawsko-pomorskie,Ogółem W MARCU 2025 ROKU,116896
TABLICA 1 (38). LICZBA OSÓB PODLEGAJĄCYCH UBEZPIECZENIU ZDROWOTNEMU WEDŁUG WOJEWÓDZTW,lubelskie,Ogółem W MARCU 2025 ROKU,244066
TABLICA 1 (38). LICZBA OSÓB PODLEGAJĄCYCH UBEZPIECZENIU ZDROWOTNEMU WEDŁUG WOJEWÓDZTW,lubuskie,Ogółem W MARCU 2025 ROKU,23373
TABLICA 1 (38). LICZBA OSÓB PODLEGAJĄCYCH UBEZPIECZENIU ZDROWOTNEMU WEDŁUG WOJEWÓDZTW,łódzkie,Ogółem W MARCU 2025 ROKU,158906
TABLICA 1 (38). LICZBA OSÓB PODLEGAJĄCYCH UBEZPIECZENIU ZDROWOTNEMU WEDŁUG WOJEWÓDZTW,małopolskie,Ogółem W MARCU 2025 ROKU,202336
TABLICA 1 (38). LICZBA OSÓB PODLEGAJĄCYCH UBEZPIECZENIU ZDROWOTNEMU WEDŁUG WOJEWÓDZTW,mazowieckie,Ogółem W MARCU 2025 ROKU,286565
TABLICA 1 (38). LICZBA OSÓB PODLEGAJĄCYCH UBEZPIECZENIU ZDROWOTNEMU WEDŁUG WOJEWÓDZTW,opolskie,Ogółem W MARCU 2025 ROKU,40067
TABLICA 1 (38). LICZBA OSÓB PODLEGAJĄCYCH UBEZPIECZENIU ZDROWOTNEMU WEDŁUG WOJEWÓDZTW,podkarpackie,Ogółem W MARCU 2025 ROKU,123961
TABLICA 1 (38). LICZBA OSÓB PODLEGAJĄCYCH UBEZPIECZENIU ZDROWOTNEMU WEDŁUG WOJEWÓDZTW,podlaskie,Ogółem W MARCU 2025 ROKU,136105
TABLICA 1 (38). LICZBA OSÓB PODLEGAJĄCYCH UBEZPIECZENIU ZDROWOTNEMU WEDŁUG WOJEWÓDZTW,pomorskie,Ogółem W MARCU 2025 ROKU,64545
TABLICA 1 (38). LICZBA OSÓB PODLEGAJĄCYCH UBEZPIECZENIU ZDROWOTNEMU WEDŁUG WOJEWÓDZTW,śląskie,Ogółem W MARCU 2025 ROKU,53139
TABLICA 1 (38). LICZBA OSÓB PODLEGAJĄCYCH UBEZPIECZENIU ZDROWOTNEMU WEDŁUG WOJEWÓDZTW,świętokrzyskie,Ogółem W MARCU 2025 ROKU,106495
TABLICA 1 (38). LICZBA OSÓB PODLEGAJĄCYCH UBEZPIECZENIU ZDROWOTNEMU WEDŁUG WOJEWÓDZTW,warmińsko-mazurskie,Ogółem W MARCU 2025 ROKU,68981
TABLICA 1 (38). LICZBA OSÓB PODLEGAJĄCYCH UBEZPIECZENIU ZDROWOTNEMU WEDŁUG WOJEWÓDZTW,wielkopolskie,Ogółem W MARCU 2025 ROKU,196100
TABLICA 1 (38). LICZBA OSÓB PODLEGAJĄCYCH UBEZPIECZENIU ZDROWOTNEMU WEDŁUG WOJEWÓDZTW,zachodniopomorskie,Ogółem W MARCU 2025 ROKU,39538
TABLICA 1 (38). LICZBA OSÓB PODLEGAJĄCYCH UBEZPIECZENIU ZDROWOTNEMU WEDŁUG WOJEWÓDZTW,Ogółem,rolnicy prowadzący działalność rolniczą w gospodarstwach rolnych poniżej 6 ha przelicz.1),504079
TABLICA 1 (38). LICZBA OSÓB PODLEGAJĄCYCH UBEZPIECZENIU ZDROWOTNEMU WEDŁUG WOJEWÓDZTW,dolnośląskie,rolnicy prowadzący działalność rolniczą w gospodarstwach rolnych poniżej 6 ha przelicz.1),14917
TABLICA 1 (38). LICZBA OSÓB PODLEGAJĄCYCH UBEZPIECZENIU ZDROWOTNEMU WEDŁUG WOJEWÓDZTW,kujawsko-pomorskie,rolnicy prowadzący działalność rolniczą w gospodarstwach rolnych poniżej 6 ha przelicz.1),15981
TABLICA 1 (38). LICZBA OSÓB PODLEGAJĄCYCH UBEZPIECZENIU ZDROWOTNEMU WEDŁUG WOJEWÓDZTW,lubelskie,rolnicy prowadzący działalność rolniczą w gospodarstwach rolnych poniżej 6 ha przelicz.1),64985
TABLICA 1 (38). LICZBA OSÓB PODLEGAJĄCYCH UBEZPIECZENIU ZDROWOTNEMU WEDŁUG WOJEWÓDZTW,lubuskie,rolnicy prowadzący działalność rolniczą w gospodarstwach rolnych poniżej 6 ha przelicz.1),5173
TABLICA 1 (38). LICZBA OSÓB PODLEGAJĄCYCH UBEZPIECZENIU ZDROWOTNEMU WEDŁUG WOJEWÓDZTW,łódzkie,rolnicy prowadzący działalność rolniczą w gospodarstwach rolnych poniżej 6 ha przelicz.1),41377
TABLICA 1 (38). LICZBA OSÓB PODLEGAJĄCYCH UBEZPIECZENIU ZDROWOTNEMU WEDŁUG WOJEWÓDZTW,małopolskie,rolnicy prowadzący działalność rolniczą w gospodarstwach rolnych poniżej 6 ha przelicz.1),78014
TABLICA 1 (38). LICZBA OSÓB PODLEGAJĄCYCH UBEZPIECZENIU ZDROWOTNEMU WEDŁUG WOJEWÓDZTW,mazowieckie,rolnicy prowadzący działalność rolniczą w gospodarstwach rolnych poniżej 6 ha przelicz.1),71360
TABLICA 1 (38). LICZBA OSÓB PODLEGAJĄCYCH UBEZPIECZENIU ZDROWOTNEMU WEDŁUG WOJEWÓDZTW,opolskie,rolnicy prowadzący działalność rolniczą w gospodarstwach rolnych poniżej 6 ha przelicz.1),8340
TABLICA 1 (38). LICZBA OSÓB PODLEGAJĄCYCH UBEZPIECZENIU ZDROWOTNEMU WEDŁUG WOJEWÓDZTW,podkarpackie,rolnicy prowadzący działalność rolniczą w gospodarstwach rolnych poniżej 6 ha przelicz.1),53164
TABLICA 1 (38). LICZBA OSÓB PODLEGAJĄCYCH UBEZPIECZENIU ZDROWOTNEMU WEDŁUG WOJEWÓDZTW,podlaskie,rolnicy prowadzący działalność rolniczą w gospodarstwach rolnych poniżej 6 ha przelicz.1),30693
TABLICA 1 (38). LICZBA OSÓB PODLEGAJĄCYCH UBEZPIECZENIU ZDROWOTNEMU WEDŁUG WOJEWÓDZTW,pomorskie,rolnicy prowadzący działalność rolniczą w gospodarstwach rolnych poniżej 6 ha przelicz.1),15626
TABLICA 1 (38). LICZBA OSÓB PODLEGAJĄCYCH UBEZPIECZENIU ZDROWOTNEMU WEDŁUG WOJEWÓDZTW,śląskie,rolnicy prowadzący działalność rolniczą w gospodarstwach rolnych poniżej 6 ha przelicz.1),15925
TABLICA 1 (38). LICZBA OSÓB PODLEGAJĄCYCH UBEZPIECZENIU ZDROWOTNEMU WEDŁUG WOJEWÓDZTW,świętokrzyskie,rolnicy prowadzący działalność rolniczą w gospodarstwach rolnych poniżej 6 ha przelicz.1),33163
TABLICA 1 (38). LICZBA OSÓB PODLEGAJĄCYCH UBEZPIECZENIU ZDROWOTNEMU WEDŁUG WOJEWÓDZTW,warmińsko-mazurskie,rolnicy prowadzący działalność rolniczą w gospodarstwach rolnych poniżej 6 ha przelicz.1),11404
TABLICA 1 (38). LICZBA OSÓB PODLEGAJĄCYCH UBEZPIECZENIU ZDROWOTNEMU WEDŁUG WOJEWÓDZTW,wielkopolskie,rolnicy prowadzący działalność rolniczą w gospodarstwach rolnych poniżej 6 ha przelicz.1),35966
TABLICA 1 (38). LICZBA OSÓB PODLEGAJĄCYCH UBEZPIECZENIU ZDROWOTNEMU WEDŁUG WOJEWÓDZTW,zachodniopomorskie,rolnicy prowadzący działalność rolniczą w gospodarstwach rolnych poniżej 6 ha przelicz.1),7991
TABLICA 1 (38). LICZBA OSÓB PODLEGAJĄCYCH UBEZPIECZENIU ZDROWOTNEMU WEDŁUG WOJEWÓDZTW,Ogółem,domownicy rolników pracujący w gospodarstwach rolnych poniżej 6 ha przelicz.1),86861
TABLICA 1 (38). LICZBA OSÓB PODLEGAJĄCYCH UBEZPIECZENIU ZDROWOTNEMU WEDŁUG WOJEWÓDZTW,dolnośląskie,domownicy rolników pracujący w gospodarstwach rolnych poniżej 6 ha przelicz.1),2557
TABLICA 1 (38). LICZBA OSÓB PODLEGAJĄCYCH UBEZPIECZENIU ZDROWOTNEMU WEDŁUG WOJEWÓDZTW,kujawsko-pomorskie,domownicy rolników pracujący w gospodarstwach rolnych poniżej 6 ha przelicz.1),1753
TABLICA 1 (38). LICZBA OSÓB PODLEGAJĄCYCH UBEZPIECZENIU ZDROWOTNEMU WEDŁUG WOJEWÓDZTW,lubelskie,domownicy rolników pracujący w gospodarstwach rolnych poniżej 6 ha przelicz.1),7088
TABLICA 1 (38). LICZBA OSÓB PODLEGAJĄCYCH UBEZPIECZENIU ZDROWOTNEMU WEDŁUG WOJEWÓDZTW,lubuskie,domownicy rolników pracujący w gospodarstwach rolnych poniżej 6 ha przelicz.1),857
TABLICA 1 (38). LICZBA OSÓB PODLEGAJĄCYCH UBEZPIECZENIU ZDROWOTNEMU WEDŁUG WOJEWÓDZTW,łódzkie,domownicy rolników pracujący w gospodarstwach rolnych poniżej 6 ha przelicz.1),5168
TABLICA 1 (38). LICZBA OSÓB PODLEGAJĄCYCH UBEZPIECZENIU ZDROWOTNEMU WEDŁUG WOJEWÓDZTW,małopolskie,domownicy rolników pracujący w gospodarstwach rolnych poniżej 6 ha przelicz.1),26180
TABLICA 1 (38). LICZBA OSÓB PODLEGAJĄCYCH UBEZPIECZENIU ZDROWOTNEMU WEDŁUG WOJEWÓDZTW,mazowieckie,domownicy rolników pracujący w gospodarstwach rolnych poniżej 6 ha przelicz.1),8493
TABLICA 1 (38). LICZBA OSÓB PODLEGAJĄCYCH UBEZPIECZENIU ZDROWOTNEMU WEDŁUG WOJEWÓDZTW,opolskie,domownicy rolników pracujący w gospodarstwach rolnych poniżej 6 ha przelicz.1),1591
TABLICA 1 (38). LICZBA OSÓB PODLEGAJĄCYCH UBEZPIECZENIU ZDROWOTNEMU WEDŁUG WOJEWÓDZTW,podkarpackie,domownicy rolników pracujący w gospodarstwach rolnych poniżej 6 ha przelicz.1),8256
TABLICA 1 (38). LICZBA OSÓB PODLEGAJĄCYCH UBEZPIECZENIU ZDROWOTNEMU WEDŁUG WOJEWÓDZTW,podlaskie,domownicy rolników pracujący w gospodarstwach rolnych poniżej 6 ha przelicz.1),4443
TABLICA 1 (38). LICZBA OSÓB PODLEGAJĄCYCH UBEZPIECZENIU ZDROWOTNEMU WEDŁUG WOJEWÓDZTW,pomorskie,domownicy rolników pracujący w gospodarstwach rolnych poniżej 6 ha przelicz.1),3462
TABLICA 1 (38). LICZBA OSÓB PODLEGAJĄCYCH UBEZPIECZENIU ZDROWOTNEMU WEDŁUG WOJEWÓDZTW,śląskie,domownicy rolników pracujący w gospodarstwach rolnych poniżej 6 ha przelicz.1),2750
TABLICA 1 (38). LICZBA OSÓB PODLEGAJĄCYCH UBEZPIECZENIU ZDROWOTNEMU WEDŁUG WOJEWÓDZTW,świętokrzyskie,domownicy rolników pracujący w gospodarstwach rolnych poniżej 6 ha przelicz.1),4267
TABLICA 1 (38). LICZBA OSÓB PODLEGAJĄCYCH UBEZPIECZENIU ZDROWOTNEMU WEDŁUG WOJEWÓDZTW,warmińsko-mazurskie,domownicy rolników pracujący w gospodarstwach rolnych poniżej 6 ha przelicz.1),1411
TABLICA 1 (38). LICZBA OSÓB PODLEGAJĄCYCH UBEZPIECZENIU ZDROWOTNEMU WEDŁUG WOJEWÓDZTW,wielkopolskie,domownicy rolników pracujący w gospodarstwach rolnych poniżej 6 ha przelicz.1),7688
TABLICA 1 (38). LICZBA OSÓB PODLEGAJĄCYCH UBEZPIECZENIU ZDROWOTNEMU WEDŁUG WOJEWÓDZTW,zachodniopomorskie,domownicy rolników pracujący w gospodarstwach rolnych poniżej 6 ha przelicz.1),897
TABLICA 1 (38). LICZBA OSÓB PODLEGAJĄCYCH UBEZPIECZENIU ZDROWOTNEMU WEDŁUG WOJEWÓDZTW,Ogółem,rolnicy prowadzący działalność rolniczą w gospodarstwach rolnych 6 ha przelicz. i więcej,310820
TABLICA 1 (38). LICZBA OSÓB PODLEGAJĄCYCH UBEZPIECZENIU ZDROWOTNEMU WEDŁUG WOJEWÓDZTW,dolnośląskie,rolnicy prowadzący działalność rolniczą w gospodarstwach rolnych 6 ha przelicz. i więcej,12495
TABLICA 1 (38). LICZBA OSÓB PODLEGAJĄCYCH UBEZPIECZENIU ZDROWOTNEMU WEDŁUG WOJEWÓDZTW,kujawsko-pomorskie,rolnicy prowadzący działalność rolniczą w gospodarstwach rolnych 6 ha przelicz. i więcej,28347
TABLICA 1 (38). LICZBA OSÓB PODLEGAJĄCYCH UBEZPIECZENIU ZDROWOTNEMU WEDŁUG WOJEWÓDZTW,lubelskie,rolnicy prowadzący działalność rolniczą w gospodarstwach rolnych 6 ha przelicz. i więcej,44247
TABLICA 1 (38). LICZBA OSÓB PODLEGAJĄCYCH UBEZPIECZENIU ZDROWOTNEMU WEDŁUG WOJEWÓDZTW,lubuskie,rolnicy prowadzący działalność rolniczą w gospodarstwach rolnych 6 ha przelicz. i więcej,4001
TABLICA 1 (38). LICZBA OSÓB PODLEGAJĄCYCH UBEZPIECZENIU ZDROWOTNEMU WEDŁUG WOJEWÓDZTW,łódzkie,rolnicy prowadzący działalność rolniczą w gospodarstwach rolnych 6 ha przelicz. i więcej,25230
TABLICA 1 (38). LICZBA OSÓB PODLEGAJĄCYCH UBEZPIECZENIU ZDROWOTNEMU WEDŁUG WOJEWÓDZTW,małopolskie,rolnicy prowadzący działalność rolniczą w gospodarstwach rolnych 6 ha przelicz. i więcej,9649
TABLICA 1 (38). LICZBA OSÓB PODLEGAJĄCYCH UBEZPIECZENIU ZDROWOTNEMU WEDŁUG WOJEWÓDZTW,mazowieckie,rolnicy prowadzący działalność rolniczą w gospodarstwach rolnych 6 ha przelicz. i więcej,48375
TABLICA 1 (38). LICZBA OSÓB PODLEGAJĄCYCH UBEZPIECZENIU ZDROWOTNEMU WEDŁUG WOJEWÓDZTW,opolskie,rolnicy prowadzący działalność rolniczą w gospodarstwach rolnych 6 ha przelicz. i więcej,9073
TABLICA 1 (38). LICZBA OSÓB PODLEGAJĄCYCH UBEZPIECZENIU ZDROWOTNEMU WEDŁUG WOJEWÓDZTW,podkarpackie,rolnicy prowadzący działalność rolniczą w gospodarstwach rolnych 6 ha przelicz. i więcej,6806
TABLICA 1 (38). LICZBA OSÓB PODLEGAJĄCYCH UBEZPIECZENIU ZDROWOTNEMU WEDŁUG WOJEWÓDZTW,podlaskie,rolnicy prowadzący działalność rolniczą w gospodarstwach rolnych 6 ha przelicz. i więcej,26607
TABLICA 1 (38). LICZBA OSÓB PODLEGAJĄCYCH UBEZPIECZENIU ZDROWOTNEMU WEDŁUG WOJEWÓDZTW,pomorskie,rolnicy prowadzący działalność rolniczą w gospodarstwach rolnych 6 ha przelicz. i więcej,10551
